transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,_txn_month
1442,28,2023-03-02 01:00:00,4176.0,loan payment,2023-03
1443,808,2023-03-02 02:00:00,2935.0,bill payment,2023-03
1444,911,2023-03-02 03:00:00,3003.0,bill payment,2023-03
1445,646,2023-03-02 04:00:00,1096.0,purchase,2023-03
1446,27,2023-03-02 05:00:00,4350.0,bill payment,2023-03
1447,550,2023-03-02 06:00:00,2576.0,purchase,2023-03
1448,196,2023-03-02 07:00:00,4498.0,purchase,2023-03
1449,203,2023-03-02 08:00:00,781.0,purchase,2023-03
1450,85,2023-03-02 09:00:00,3682.0,bill payment,2023-03
1451,832,2023-03-02 10:00:00,3258.0,investment,2023-03
1452,30,2023-03-02 11:00:00,1679.0,bill payment,2023-03
1453,466,2023-03-02 12:00:00,1566.0,investment,2023-03
1454,99,2023-03-02 13:00:00,2968.0,bill payment,2023-03
1455,899,2023-03-02 14:00:00,1161.0,loan payment,2023-03
1456,190,2023-03-02 15:00:00,1227.0,loan payment,2023-03
1457,12,2023-03-02 16:00:00,2241.0,bill payment,2023-03
1458,603,2023-03-02 17:00:00,4352.0,loan payment,2023-03
1459,30,2023-03-02 18:00:00,3954.0,loan payment,2023-03
1460,725,2023-03-02 19:00:00,2052.0,loan payment,2023-03
1461,38,2023-03-02 20:00:00,715.0,loan payment,2023-03
1463,572,2023-03-02 22:00:00,2123.0,purchase,2023-03
1464,294,2023-03-02 23:00:00,2987.0,investment,2023-03
1465,360,2023-03-03 00:00:00,4359.0,purchase,2023-03
1466,655,2023-03-03 01:00:00,4388.0,purchase,2023-03
1467,914,2023-03-03 02:00:00,432.0,bill payment,2023-03
1468,180,2023-03-03 03:00:00,2031.0,bill payment,2023-03
1469,797,2023-03-03 04:00:00,3803.0,bill payment,2023-03
1470,112,2023-03-03 05:00:00,4141.0,bill payment,2023-03
1471,742,2023-03-03 06:00:00,540.0,bill payment,2023-03
1472,444,2023-03-03 07:00:00,100.0,investment,2023-03
1473,21,2023-03-03 08:00:00,3382.0,investment,2023-03
1474,145,2023-03-03 09:00:00,1952.0,loan payment,2023-03
1475,499,2023-03-03 10:00:00,3815.0,investment,2023-03
1476,146,2023-03-03 11:00:00,1250.0,investment,2023-03
1477,441,2023-03-03 12:00:00,1768.0,bill payment,2023-03
1478,887,2023-03-03 13:00:00,107.0,loan payment,2023-03
1479,421,2023-03-03 14:00:00,1489.0,investment,2023-03
1480,316,2023-03-03 15:00:00,4636.0,investment,2023-03
1481,166,2023-03-03 16:00:00,1842.0,loan payment,2023-03
1482,652,2023-03-03 17:00:00,2595.0,purchase,2023-03
1483,203,2023-03-03 18:00:00,3657.0,bill payment,2023-03
1484,496,2023-03-03 19:00:00,89.0,investment,2023-03
1485,756,2023-03-03 20:00:00,4719.0,investment,2023-03
1486,625,2023-03-03 21:00:00,2233.0,loan payment,2023-03
1487,468,2023-03-03 22:00:00,2579.0,investment,2023-03
1488,713,2023-03-03 23:00:00,1782.0,bill payment,2023-03
1489,385,2023-03-04 00:00:00,4528.0,investment,2023-03
1490,314,2023-03-04 01:00:00,1133.0,purchase,2023-03
1491,771,2023-03-04 02:00:00,3821.0,bill payment,2023-03
1492,255,2023-03-04 03:00:00,3484.0,purchase,2023-03
1493,959,2023-03-04 04:00:00,2633.0,loan payment,2023-03
1494,917,2023-03-04 05:00:00,1413.0,bill payment,2023-03
1495,23,2023-03-04 06:00:00,2588.0,investment,2023-03
1496,905,2023-03-04 07:00:00,341.0,bill payment,2023-03
1497,758,2023-03-04 08:00:00,4758.0,bill payment,2023-03
1498,339,2023-03-04 09:00:00,3618.0,bill payment,2023-03
1499,493,2023-03-04 10:00:00,749.0,purchase,2023-03
1500,823,2023-03-04 11:00:00,4616.0,loan payment,2023-03
1501,511,2023-03-04 12:00:00,51.0,bill payment,2023-03
1502,366,2023-03-04 13:00:00,4990.0,investment,2023-03
1503,372,2023-03-04 14:00:00,3888.0,bill payment,2023-03
1504,915,2023-03-04 15:00:00,1959.0,bill payment,2023-03
1505,830,2023-03-04 16:00:00,3470.0,loan payment,2023-03
1506,599,2023-03-04 17:00:00,2138.0,investment,2023-03
1507,219,2023-03-04 18:00:00,4507.0,investment,2023-03
1508,475,2023-03-04 19:00:00,2164.0,purchase,2023-03
1509,423,2023-03-04 20:00:00,1247.0,investment,2023-03
1510,356,2023-03-04 21:00:00,1776.0,investment,2023-03
1511,460,2023-03-04 22:00:00,1851.0,investment,2023-03
1512,503,2023-03-04 23:00:00,515.0,bill payment,2023-03
1513,27,2023-03-05 00:00:00,1851.0,purchase,2023-03
1514,942,2023-03-05 01:00:00,4825.0,investment,2023-03
1515,802,2023-03-05 02:00:00,1404.0,investment,2023-03
1516,801,2023-03-05 03:00:00,266.0,investment,2023-03
1517,860,2023-03-05 04:00:00,1730.0,bill payment,2023-03
1518,223,2023-03-05 05:00:00,1081.0,bill payment,2023-03
1519,864,2023-03-05 06:00:00,1632.0,purchase,2023-03
1520,690,2023-03-05 07:00:00,2076.0,loan payment,2023-03
1521,148,2023-03-05 08:00:00,1079.0,purchase,2023-03
1522,424,2023-03-05 09:00:00,460.0,bill payment,2023-03
1523,739,2023-03-05 10:00:00,907.0,investment,2023-03
1524,351,2023-03-05 11:00:00,4846.0,investment,2023-03
1525,186,2023-03-05 12:00:00,3738.0,purchase,2023-03
1526,415,2023-03-05 13:00:00,91.0,investment,2023-03
1527,806,2023-03-05 14:00:00,746.0,bill payment,2023-03
1528,982,2023-03-05 15:00:00,4184.0,purchase,2023-03
1529,429,2023-03-05 16:00:00,3954.0,loan payment,2023-03
1530,41,2023-03-05 17:00:00,2217.0,bill payment,2023-03
1531,905,2023-03-05 18:00:00,3958.0,bill payment,2023-03
1532,393,2023-03-05 19:00:00,2012.0,investment,2023-03
1534,79,2023-03-05 21:00:00,1189.0,bill payment,2023-03
1535,717,2023-03-05 22:00:00,2945.0,loan payment,2023-03
1536,896,2023-03-05 23:00:00,2525.0,investment,2023-03
1537,790,2023-03-06 00:00:00,4958.0,bill payment,2023-03
1538,784,2023-03-06 01:00:00,471.0,investment,2023-03
1539,544,2023-03-06 02:00:00,2911.0,bill payment,2023-03
1541,474,2023-03-06 04:00:00,1664.0,investment,2023-03
1542,142,2023-03-06 05:00:00,4571.0,investment,2023-03
1543,251,2023-03-06 06:00:00,1808.0,loan payment,2023-03
1544,294,2023-03-06 07:00:00,669.0,purchase,2023-03
1545,610,2023-03-06 08:00:00,3247.0,bill payment,2023-03
1546,136,2023-03-06 09:00:00,2132.0,bill payment,2023-03
1547,484,2023-03-06 10:00:00,3829.0,purchase,2023-03
1548,789,2023-03-06 11:00:00,3353.0,investment,2023-03
1549,312,2023-03-06 12:00:00,2560.0,investment,2023-03
1550,814,2023-03-06 13:00:00,4900.0,loan payment,2023-03
1551,555,2023-03-06 14:00:00,1596.0,loan payment,2023-03
1552,632,2023-03-06 15:00:00,4692.0,loan payment,2023-03
1553,732,2023-03-06 16:00:00,2757.0,purchase,2023-03
1554,46,2023-03-06 17:00:00,644.0,purchase,2023-03
1555,236,2023-03-06 18:00:00,2892.0,investment,2023-03
1556,48,2023-03-06 19:00:00,2821.0,loan payment,2023-03
1557,198,2023-03-06 20:00:00,4463.0,investment,2023-03
1558,84,2023-03-06 21:00:00,4025.0,purchase,2023-03
1559,543,2023-03-06 22:00:00,2749.0,bill payment,2023-03
1560,161,2023-03-06 23:00:00,1894.0,investment,2023-03
1561,428,2023-03-07 00:00:00,1528.0,purchase,2023-03
1562,71,2023-03-07 01:00:00,631.0,loan payment,2023-03
1563,520,2023-03-07 02:00:00,4587.0,bill payment,2023-03
1564,969,2023-03-07 03:00:00,1547.0,bill payment,2023-03
1565,898,2023-03-07 04:00:00,2347.0,bill payment,2023-03
1566,913,2023-03-07 05:00:00,2004.0,loan payment,2023-03
1567,52,2023-03-07 06:00:00,2080.0,bill payment,2023-03
1568,45,2023-03-07 07:00:00,4911.0,purchase,2023-03
1569,293,2023-03-07 08:00:00,4940.0,investment,2023-03
1570,938,2023-03-07 09:00:00,2375.0,bill payment,2023-03
1571,812,2023-03-07 10:00:00,2855.0,bill payment,2023-03
1572,465,2023-03-07 11:00:00,3048.0,purchase,2023-03
1573,885,2023-03-07 12:00:00,864.0,loan payment,2023-03
1574,550,2023-03-07 13:00:00,2738.0,bill payment,2023-03
1575,867,2023-03-07 14:00:00,925.0,purchase,2023-03
1576,380,2023-03-07 15:00:00,4948.0,purchase,2023-03
1577,743,2023-03-07 16:00:00,141.0,loan payment,2023-03
1578,478,2023-03-07 17:00:00,1126.0,loan payment,2023-03
1579,262,2023-03-07 18:00:00,3603.0,investment,2023-03
1580,580,2023-03-07 19:00:00,870.0,bill payment,2023-03
1581,179,2023-03-07 20:00:00,303.0,investment,2023-03
1582,357,2023-03-07 21:00:00,2698.0,purchase,2023-03
1583,419,2023-03-07 22:00:00,1009.0,bill payment,2023-03
1584,698,2023-03-07 23:00:00,2306.0,purchase,2023-03
1585,953,2023-03-08 00:00:00,3695.0,purchase,2023-03
1586,201,2023-03-08 01:00:00,296.0,purchase,2023-03
1587,902,2023-03-08 02:00:00,459.0,loan payment,2023-03
1588,13,2023-03-08 03:00:00,2348.0,loan payment,2023-03
1589,443,2023-03-08 04:00:00,3250.0,bill payment,2023-03
1590,726,2023-03-08 05:00:00,2713.0,purchase,2023-03
1591,732,2023-03-08 06:00:00,3126.0,purchase,2023-03
1592,286,2023-03-08 07:00:00,4581.0,bill payment,2023-03
1593,756,2023-03-08 08:00:00,262.0,investment,2023-03
1594,868,2023-03-08 09:00:00,1429.0,purchase,2023-03
1595,258,2023-03-08 10:00:00,2346.0,loan payment,2023-03
1596,570,2023-03-08 11:00:00,1245.0,investment,2023-03
1597,548,2023-03-08 12:00:00,1009.0,investment,2023-03
1598,840,2023-03-08 13:00:00,3770.0,investment,2023-03
1599,941,2023-03-08 14:00:00,4126.0,investment,2023-03
1600,490,2023-03-08 15:00:00,4421.0,investment,2023-03
1601,498,2023-03-08 16:00:00,2621.0,investment,2023-03
1602,905,2023-03-08 17:00:00,1456.0,bill payment,2023-03
1603,894,2023-03-08 18:00:00,2180.0,bill payment,2023-03
1604,705,2023-03-08 19:00:00,2931.0,investment,2023-03
1605,333,2023-03-08 20:00:00,3693.0,loan payment,2023-03
1606,562,2023-03-08 21:00:00,2271.0,bill payment,2023-03
1607,975,2023-03-08 22:00:00,1955.0,bill payment,2023-03
1608,32,2023-03-08 23:00:00,4944.0,investment,2023-03
1609,610,2023-03-09 00:00:00,1863.0,loan payment,2023-03
1610,43,2023-03-09 01:00:00,609.0,investment,2023-03
1611,893,2023-03-09 02:00:00,4897.0,loan payment,2023-03
1612,351,2023-03-09 03:00:00,4145.0,loan payment,2023-03
1613,334,2023-03-09 04:00:00,3413.0,purchase,2023-03
1614,822,2023-03-09 05:00:00,3000.0,bill payment,2023-03
1616,270,2023-03-09 07:00:00,4287.0,bill payment,2023-03
1617,944,2023-03-09 08:00:00,4370.0,bill payment,2023-03
1618,823,2023-03-09 09:00:00,2828.0,loan payment,2023-03
1619,413,2023-03-09 10:00:00,872.0,bill payment,2023-03
1620,943,2023-03-09 11:00:00,4537.0,purchase,2023-03
1621,575,2023-03-09 12:00:00,4065.0,investment,2023-03
1622,19,2023-03-09 13:00:00,1229.0,bill payment,2023-03
1623,347,2023-03-09 14:00:00,3805.0,investment,2023-03
1624,905,2023-03-09 15:00:00,4614.0,bill payment,2023-03
1625,613,2023-03-09 16:00:00,4552.0,investment,2023-03
1626,37,2023-03-09 17:00:00,537.0,investment,2023-03
1627,619,2023-03-09 18:00:00,2932.0,investment,2023-03
1628,92,2023-03-09 19:00:00,3214.0,bill payment,2023-03
1629,820,2023-03-09 20:00:00,1172.0,purchase,2023-03
1630,185,2023-03-09 21:00:00,4774.0,investment,2023-03
1631,728,2023-03-09 22:00:00,3574.0,loan payment,2023-03
1632,28,2023-03-09 23:00:00,856.0,loan payment,2023-03
1633,548,2023-03-10 00:00:00,2127.0,loan payment,2023-03
1634,372,2023-03-10 01:00:00,3096.0,purchase,2023-03
1635,832,2023-03-10 02:00:00,1780.0,investment,2023-03
1636,530,2023-03-10 03:00:00,3293.0,purchase,2023-03
1637,345,2023-03-10 04:00:00,1835.0,investment,2023-03
1638,419,2023-03-10 05:00:00,3333.0,purchase,2023-03
1639,196,2023-03-10 06:00:00,455.0,investment,2023-03
1640,78,2023-03-10 07:00:00,1035.0,loan payment,2023-03
1641,167,2023-03-10 08:00:00,1781.0,investment,2023-03
1642,90,2023-03-10 09:00:00,1369.0,purchase,2023-03
1643,264,2023-03-10 10:00:00,28.0,investment,2023-03
1644,472,2023-03-10 11:00:00,570.0,bill payment,2023-03
1645,208,2023-03-10 12:00:00,481.0,investment,2023-03
1646,724,2023-03-10 13:00:00,37.0,loan payment,2023-03
1647,271,2023-03-10 14:00:00,569.0,investment,2023-03
1648,263,2023-03-10 15:00:00,2665.0,bill payment,2023-03
1649,506,2023-03-10 16:00:00,3246.0,bill payment,2023-03
1650,785,2023-03-10 17:00:00,4563.0,bill payment,2023-03
1651,512,2023-03-10 18:00:00,954.0,purchase,2023-03
1652,854,2023-03-10 19:00:00,3958.0,bill payment,2023-03
1653,726,2023-03-10 20:00:00,3666.0,purchase,2023-03
1654,886,2023-03-10 21:00:00,4973.0,bill payment,2023-03
1655,576,2023-03-10 22:00:00,3073.0,purchase,2023-03
1656,524,2023-03-10 23:00:00,1989.0,bill payment,2023-03
1657,722,2023-03-11 00:00:00,2726.0,bill payment,2023-03
1658,312,2023-03-11 01:00:00,4931.0,investment,2023-03
1659,174,2023-03-11 02:00:00,825.0,bill payment,2023-03
1660,431,2023-03-11 03:00:00,2336.0,investment,2023-03
1661,768,2023-03-11 04:00:00,2340.0,bill payment,2023-03
1662,463,2023-03-11 05:00:00,1012.0,bill payment,2023-03
1663,101,2023-03-11 06:00:00,1552.0,investment,2023-03
1664,16,2023-03-11 07:00:00,4214.0,investment,2023-03
1665,709,2023-03-11 08:00:00,1239.0,purchase,2023-03
1666,258,2023-03-11 09:00:00,3315.0,loan payment,2023-03
1667,896,2023-03-11 10:00:00,2539.0,investment,2023-03
1668,244,2023-03-11 11:00:00,1440.0,purchase,2023-03
1669,348,2023-03-11 12:00:00,3922.0,bill payment,2023-03
1670,249,2023-03-11 13:00:00,1542.0,investment,2023-03
1671,105,2023-03-11 14:00:00,1902.0,investment,2023-03
1672,694,2023-03-11 15:00:00,3134.0,bill payment,2023-03
1673,667,2023-03-11 16:00:00,1431.0,bill payment,2023-03
1674,287,2023-03-11 17:00:00,400.0,bill payment,2023-03
1675,169,2023-03-11 18:00:00,2828.0,bill payment,2023-03
1676,420,2023-03-11 19:00:00,1879.0,loan payment,2023-03
1677,47,2023-03-11 20:00:00,2970.0,investment,2023-03
1678,43,2023-03-11 21:00:00,1205.0,bill payment,2023-03
1679,321,2023-03-11 22:00:00,2615.0,bill payment,2023-03
1680,818,2023-03-11 23:00:00,867.0,loan payment,2023-03
1681,221,2023-03-12 00:00:00,3237.0,investment,2023-03
1682,513,2023-03-12 01:00:00,1526.0,purchase,2023-03
1683,712,2023-03-12 02:00:00,1163.0,investment,2023-03
1684,441,2023-03-12 03:00:00,852.0,purchase,2023-03
1685,144,2023-03-12 04:00:00,1692.0,loan payment,2023-03
1686,890,2023-03-12 05:00:00,304.0,bill payment,2023-03
1687,28,2023-03-12 06:00:00,654.0,loan payment,2023-03
1688,854,2023-03-12 07:00:00,3643.0,investment,2023-03
1689,850,2023-03-12 08:00:00,2145.0,bill payment,2023-03
1690,790,2023-03-12 09:00:00,120.0,investment,2023-03
1691,553,2023-03-12 10:00:00,593.0,purchase,2023-03
1692,844,2023-03-12 11:00:00,3235.0,investment,2023-03
1693,659,2023-03-12 12:00:00,1496.0,loan payment,2023-03
1694,857,2023-03-12 13:00:00,4874.0,loan payment,2023-03
1695,690,2023-03-12 14:00:00,1658.0,loan payment,2023-03
1696,827,2023-03-12 15:00:00,2391.0,bill payment,2023-03
1697,837,2023-03-12 16:00:00,115.0,investment,2023-03
1698,930,2023-03-12 17:00:00,3563.0,bill payment,2023-03
1699,167,2023-03-12 18:00:00,1704.0,investment,2023-03
1700,635,2023-03-12 19:00:00,1743.0,purchase,2023-03
1701,586,2023-03-12 20:00:00,391.0,investment,2023-03
1702,751,2023-03-12 21:00:00,2746.0,investment,2023-03
1703,249,2023-03-12 22:00:00,4366.0,investment,2023-03
1704,775,2023-03-12 23:00:00,1326.0,investment,2023-03
1705,764,2023-03-13 00:00:00,2712.0,purchase,2023-03
1706,357,2023-03-13 01:00:00,4925.0,bill payment,2023-03
1707,111,2023-03-13 02:00:00,4084.0,loan payment,2023-03
1708,692,2023-03-13 03:00:00,4814.0,investment,2023-03
1709,700,2023-03-13 04:00:00,916.0,loan payment,2023-03
1710,820,2023-03-13 05:00:00,672.0,loan payment,2023-03
1711,719,2023-03-13 06:00:00,472.0,loan payment,2023-03
1712,234,2023-03-13 07:00:00,2912.0,loan payment,2023-03
1713,24,2023-03-13 08:00:00,4690.0,investment,2023-03
1714,26,2023-03-13 09:00:00,952.0,loan payment,2023-03
1715,381,2023-03-13 10:00:00,167.0,investment,2023-03
1716,730,2023-03-13 11:00:00,3319.0,purchase,2023-03
1717,346,2023-03-13 12:00:00,1336.0,bill payment,2023-03
1718,378,2023-03-13 13:00:00,2727.0,bill payment,2023-03
1719,522,2023-03-13 14:00:00,2678.0,investment,2023-03
1720,17,2023-03-13 15:00:00,2578.0,investment,2023-03
1721,245,2023-03-13 16:00:00,3402.0,bill payment,2023-03
1722,718,2023-03-13 17:00:00,2116.0,loan payment,2023-03
1723,770,2023-03-13 18:00:00,4809.0,investment,2023-03
1724,624,2023-03-13 19:00:00,657.0,loan payment,2023-03
1725,717,2023-03-13 20:00:00,3332.0,investment,2023-03
1726,539,2023-03-13 21:00:00,2948.0,investment,2023-03
1727,969,2023-03-13 22:00:00,2493.0,purchase,2023-03
1728,583,2023-03-13 23:00:00,4251.0,purchase,2023-03
1729,688,2023-03-14 00:00:00,2916.0,bill payment,2023-03
1730,202,2023-03-14 01:00:00,3035.0,purchase,2023-03
1731,248,2023-03-14 02:00:00,1385.0,purchase,2023-03
1732,118,2023-03-14 03:00:00,1833.0,bill payment,2023-03
1733,9,2023-03-14 04:00:00,254.0,loan payment,2023-03
1734,598,2023-03-14 05:00:00,2358.0,purchase,2023-03
1735,23,2023-03-14 06:00:00,877.0,loan payment,2023-03
1736,967,2023-03-14 07:00:00,2871.0,bill payment,2023-03
1737,240,2023-03-14 08:00:00,489.0,investment,2023-03
1738,585,2023-03-14 09:00:00,2472.0,loan payment,2023-03
1739,27,2023-03-14 10:00:00,194500.0,bill payment,2023-03
1740,984,2023-03-14 11:00:00,3383.0,loan payment,2023-03
1741,861,2023-03-14 12:00:00,3031.0,bill payment,2023-03
1742,81,2023-03-14 13:00:00,3202.0,bill payment,2023-03
1743,596,2023-03-14 14:00:00,97.0,investment,2023-03
1744,199,2023-03-14 15:00:00,1250.0,loan payment,2023-03
1745,555,2023-03-14 16:00:00,582.0,investment,2023-03
1746,1000,2023-03-14 17:00:00,823.0,investment,2023-03
1747,775,2023-03-14 18:00:00,188.0,loan payment,2023-03
1748,92,2023-03-14 19:00:00,1735.0,loan payment,2023-03
1749,851,2023-03-14 20:00:00,172.0,bill payment,2023-03
1750,959,2023-03-14 21:00:00,2650.0,loan payment,2023-03
1751,84,2023-03-14 22:00:00,1015.0,bill payment,2023-03
1752,300,2023-03-14 23:00:00,2358.0,bill payment,2023-03
1753,935,2023-03-15 00:00:00,2431.0,bill payment,2023-03
1754,296,2023-03-15 01:00:00,2765.0,bill payment,2023-03
1755,647,2023-03-15 02:00:00,4308.0,bill payment,2023-03
1756,454,2023-03-15 03:00:00,4152.0,bill payment,2023-03
1757,281,2023-03-15 04:00:00,4568.0,loan payment,2023-03
1758,59,2023-03-15 05:00:00,3751.0,loan payment,2023-03
1759,909,2023-03-15 06:00:00,4513.0,purchase,2023-03
1760,871,2023-03-15 07:00:00,1227.0,loan payment,2023-03
1761,1000,2023-03-15 08:00:00,2484.0,investment,2023-03
1762,342,2023-03-15 09:00:00,939.0,purchase,2023-03
1763,753,2023-03-15 10:00:00,326.0,loan payment,2023-03
1764,465,2023-03-15 11:00:00,1512.0,investment,2023-03
1765,880,2023-03-15 12:00:00,430.0,loan payment,2023-03
1766,342,2023-03-15 13:00:00,4368.0,bill payment,2023-03
1768,62,2023-03-15 15:00:00,437.0,bill payment,2023-03
1769,776,2023-03-15 16:00:00,406.0,purchase,2023-03
1770,625,2023-03-15 17:00:00,805.0,purchase,2023-03
1771,429,2023-03-15 18:00:00,116.0,bill payment,2023-03
1772,658,2023-03-15 19:00:00,4059.0,purchase,2023-03
1773,728,2023-03-15 20:00:00,107.0,purchase,2023-03
1774,256,2023-03-15 21:00:00,1913.0,loan payment,2023-03
1775,828,2023-03-15 22:00:00,3580.0,investment,2023-03
1776,828,2023-03-15 23:00:00,3311.0,bill payment,2023-03
1777,874,2023-03-16 00:00:00,52.0,loan payment,2023-03
1778,770,2023-03-16 01:00:00,1587.0,loan payment,2023-03
1779,706,2023-03-16 02:00:00,4200.0,bill payment,2023-03
1780,347,2023-03-16 03:00:00,4293.0,purchase,2023-03
1781,526,2023-03-16 04:00:00,394.0,bill payment,2023-03
1782,304,2023-03-16 05:00:00,4924.0,investment,2023-03
1783,615,2023-03-16 06:00:00,3481.0,investment,2023-03
1784,245,2023-03-16 07:00:00,3587.0,bill payment,2023-03
1785,757,2023-03-16 08:00:00,3248.0,loan payment,2023-03
1786,824,2023-03-16 09:00:00,1706.0,bill payment,2023-03
1787,780,2023-03-16 10:00:00,2144.0,investment,2023-03
1788,736,2023-03-16 11:00:00,3902.0,bill payment,2023-03
1789,732,2023-03-16 12:00:00,2546.0,purchase,2023-03
1790,823,2023-03-16 13:00:00,4331.0,bill payment,2023-03
1791,412,2023-03-16 14:00:00,2402.0,loan payment,2023-03
1792,878,2023-03-16 15:00:00,4623.0,purchase,2023-03
1793,217,2023-03-16 16:00:00,3825.0,investment,2023-03
1795,474,2023-03-16 18:00:00,423.0,loan payment,2023-03
1796,36,2023-03-16 19:00:00,2005.0,loan payment,2023-03
1797,178,2023-03-16 20:00:00,13.0,investment,2023-03
1798,387,2023-03-16 21:00:00,187.0,bill payment,2023-03
1799,769,2023-03-16 22:00:00,755.0,loan payment,2023-03
1800,17,2023-03-16 23:00:00,4364.0,purchase,2023-03
1801,711,2023-03-17 00:00:00,661.0,bill payment,2023-03
1802,830,2023-03-17 01:00:00,3899.0,investment,2023-03
1803,48,2023-03-17 02:00:00,3281.0,purchase,2023-03
1804,62,2023-03-17 03:00:00,2492.0,bill payment,2023-03
1805,69,2023-03-17 04:00:00,299.0,loan payment,2023-03
1806,659,2023-03-17 05:00:00,812.0,investment,2023-03
1807,871,2023-03-17 06:00:00,2540.0,investment,2023-03
1808,366,2023-03-17 07:00:00,243.0,bill payment,2023-03
1809,162,2023-03-17 08:00:00,417.0,investment,2023-03
1810,739,2023-03-17 09:00:00,703.0,purchase,2023-03
1811,945,2023-03-17 10:00:00,1179.0,bill payment,2023-03
1812,976,2023-03-17 11:00:00,4667.0,purchase,2023-03
1813,488,2023-03-17 12:00:00,2487.0,investment,2023-03
1814,431,2023-03-17 13:00:00,441.0,investment,2023-03
1815,999,2023-03-17 14:00:00,2554.0,investment,2023-03
1816,859,2023-03-17 15:00:00,992.0,purchase,2023-03
1817,489,2023-03-17 16:00:00,3170.0,investment,2023-03
1818,230,2023-03-17 17:00:00,3054.0,bill payment,2023-03
1819,370,2023-03-17 18:00:00,3934.0,loan payment,2023-03
1821,857,2023-03-17 20:00:00,4883.0,loan payment,2023-03
1822,410,2023-03-17 21:00:00,4328.0,investment,2023-03
1823,568,2023-03-17 22:00:00,1698.0,bill payment,2023-03
1824,590,2023-03-17 23:00:00,477.0,purchase,2023-03
1825,270,2023-03-18 00:00:00,2626.0,loan payment,2023-03
1826,206,2023-03-18 01:00:00,1355.0,purchase,2023-03
1827,793,2023-03-18 02:00:00,2432.0,loan payment,2023-03
1828,740,2023-03-18 03:00:00,4517.0,investment,2023-03
